Age,Sex,FirstName,LastName,HeightInches,WeightPounds,WakeupTime,SleepTime
82,Female,Patricia,Johnson,95,132,12,22
22,Female,James,Garcia,91,233,12,24
25,Female,John,Brown,87,152,12,27
35,Male,Susan,Garcia,66,134,8,26
96,Female,Karen,Smith,94,196,14,21
66,Male,Robert,Brown,91,292,12,21
35,Male,Susan,Garcia,66,134,14,25
80,Female,Charles,Rodriguez,73,221,14,22
82,Female,Patricia,Johnson,95,132,7,25
18,Male,Sarah,Johnson,92,289,5,27
70,Female,Jessica,Jones,65,193,12,25
20,Male,Elizabeth,Rodriguez,86,183,14,25
82,Female,Patricia,Johnson,95,132,6,21
27,Female,Linda,Garcia,77,206,11,27
18,Female,Jennifer,Williams,77,116,11,26
96,Female,Karen,Smith,94,196,10,26
52,Male,Thomas,Miller,88,193,8,28
36,Female,William,Smith,90,121,6,27
35,Male,Susan,Garcia,66,134,8,24
82,Female,Patricia,Johnson,95,132,7,23
18,Female,Jennifer,Williams,77,116,14,26
27,Female,Linda,Garcia,77,206,9,25
35,Male,Susan,Garcia,66,134,8,22
96,Female,Karen,Smith,94,196,10,23
96,Female,Karen,Smith,94,196,10,22
25,Female,John,Brown,87,152,5,25
96,Female,Karen,Smith,94,196,10,23
22,Female,James,Garcia,91,233,11,22
18,Male,Joseph,Williams,72,258,5,27
71,Female,Daniel,Brown,89,226,14,20
96,Female,Karen,Smith,94,196,11,26
63,Male,David,Miller,79,203,9,23
32,Female,Nancy,Garcia,60,152,14,21
20,Male,Elizabeth,Rodriguez,86,183,12,22
63,Male,David,Miller,79,203,14,28
66,Male,Robert,Brown,91,292,9,23
52,Male,Thomas,Miller,88,193,8,23
66,Male,Robert,Brown,91,292,5,23
80,Female,Charles,Rodriguez,73,221,7,23
20,Male,Elizabeth,Rodriguez,86,183,13,20
66,Male,Robert,Brown,91,292,8,23
63,Female,Mary,Williams,76,119,10,27
52,Male,Thomas,Miller,88,193,14,28
27,Female,Linda,Garcia,77,206,10,23
66,Male,Robert,Brown,91,292,6,28
52,Male,Thomas,Miller,88,193,14,26
25,Female,John,Brown,87,152,8,20
28,Female,Michael,Johnson,80,132,5,28
32,Female,Nancy,Garcia,60,152,13,21
32,Female,Nancy,Garcia,60,152,10,26
18,Female,Jennifer,Williams,77,116,6,20
82,Female,Patricia,Johnson,95,132,7,20
25,Female,John,Brown,87,152,13,23
71,Female,Daniel,Brown,89,226,11,20
70,Female,Jessica,Jones,65,193,10,22
63,Male,David,Miller,79,203,9,27
96,Female,Karen,Smith,94,196,14,20
18,Female,Jennifer,Williams,77,116,12,26
18,Female,Jennifer,Williams,77,116,14,26
22,Female,James,Garcia,91,233,6,23
18,Female,Jennifer,Williams,77,116,14,20
63,Male,David,Miller,79,203,5,23
52,Male,Thomas,Miller,88,193,5,20
27,Female,Linda,Garcia,77,206,9,27
27,Female,Linda,Garcia,77,206,9,24
63,Female,Mary,Williams,76,119,8,28
18,Male,Joseph,Williams,72,258,5,23
71,Female,Daniel,Brown,89,226,11,22
66,Male,Robert,Brown,91,292,9,23
25,Female,John,Brown,87,152,11,20
18,Male,Joseph,Williams,72,258,13,27
71,Female,Daniel,Brown,89,226,12,28
28,Female,Michael,Johnson,80,132,9,23
18,Female,Jennifer,Williams,77,116,7,21
82,Female,Patricia,Johnson,95,132,10,28
35,Male,Susan,Garcia,66,134,11,20
82,Female,Patricia,Johnson,95,132,5,22
36,Female,William,Smith,90,121,11,23
32,Female,Nancy,Garcia,60,152,9,20
25,Female,John,Brown,87,152,11,25
35,Male,Susan,Garcia,66,134,6,26
18,Male,Sarah,Johnson,92,289,6,20
18,Female,Jennifer,Williams,77,116,5,20
70,Female,Jessica,Jones,65,193,14,27
27,Female,Linda,Garcia,77,206,13,25
52,Male,Thomas,Miller,88,193,10,26
52,Male,Thomas,Miller,88,193,6,24
27,Female,Linda,Garcia,77,206,13,20
22,Female,James,Garcia,91,233,12,24
25,Female,John,Brown,87,152,9,24
18,Male,Sarah,Johnson,92,289,14,27
70,Female,Jessica,Jones,65,193,7,23
96,Female,Karen,Smith,94,196,10,28
96,Female,Karen,Smith,94,196,6,21
71,Female,Daniel,Brown,89,226,12,25
70,Female,Jessica,Jones,65,193,12,21
82,Female,Patricia,Johnson,95,132,10,26
27,Female,Linda,Garcia,77,206,6,25
96,Female,Karen,Smith,94,196,14,21
52,Male,Thomas,Miller,88,193,13,26
28,Female,Michael,Johnson,80,132,7,27
52,Male,Thomas,Miller,88,193,12,24
18,Male,Sarah,Johnson,92,289,10,28
28,Female,Michael,Johnson,80,132,8,26
20,Male,Elizabeth,Rodriguez,86,183,13,27
82,Female,Patricia,Johnson,95,132,8,22
27,Female,Linda,Garcia,77,206,7,27
96,Female,Karen,Smith,94,196,5,24
25,Female,John,Brown,87,152,6,23
96,Female,Karen,Smith,94,196,12,23
18,Male,Joseph,Williams,72,258,10,21
18,Female,Jennifer,Williams,77,116,12,20
20,Male,Elizabeth,Rodriguez,86,183,5,28
20,Male,Elizabeth,Rodriguez,86,183,12,21
22,Female,James,Garcia,91,233,6,23
52,Male,Thomas,Miller,88,193,5,21
63,Male,David,Miller,79,203,13,27
70,Female,Jessica,Jones,65,193,13,22
18,Male,Sarah,Johnson,92,289,14,28
52,Male,Thomas,Miller,88,193,7,21
63,Female,Mary,Williams,76,119,12,21
70,Female,Jessica,Jones,65,193,5,22
27,Female,Linda,Garcia,77,206,12,27
20,Male,Elizabeth,Rodriguez,86,183,10,24
18,Female,Jennifer,Williams,77,116,13,24
82,Female,Patricia,Johnson,95,132,7,27
63,Female,Mary,Williams,76,119,10,28
63,Female,Mary,Williams,76,119,14,23
52,Male,Thomas,Miller,88,193,11,20
63,Male,David,Miller,79,203,8,26
80,Female,Charles,Rodriguez,73,221,7,20
18,Male,Sarah,Johnson,92,289,7,24
63,Female,Mary,Williams,76,119,11,26
80,Female,Charles,Rodriguez,73,221,9,28
63,Female,Mary,Williams,76,119,7,25
22,Female,James,Garcia,91,233,13,23
63,Male,David,Miller,79,203,9,28
28,Female,Michael,Johnson,80,132,9,28
70,Female,Jessica,Jones,65,193,9,23
63,Male,David,Miller,79,203,7,26
80,Female,Charles,Rodriguez,73,221,10,23
32,Female,Nancy,Garcia,60,152,9,22
52,Male,Thomas,Miller,88,193,13,24
25,Female,John,Brown,87,152,13,23
18,Female,Jennifer,Williams,77,116,8,26
66,Male,Robert,Brown,91,292,14,25
20,Male,Elizabeth,Rodriguez,86,183,11,28
28,Female,Michael,Johnson,80,132,10,21
82,Female,Patricia,Johnson,95,132,5,27
18,Female,Jennifer,Williams,77,116,10,20
70,Female,Jessica,Jones,65,193,8,26
18,Male,Joseph,Williams,72,258,14,27
82,Female,Patricia,Johnson,95,132,9,28
63,Female,Mary,Williams,76,119,14,20
20,Male,Elizabeth,Rodriguez,86,183,8,25
63,Female,Mary,Williams,76,119,12,22
96,Female,Karen,Smith,94,196,5,27
63,Female,Mary,Williams,76,119,12,26
28,Female,Michael,Johnson,80,132,13,26
52,Male,Thomas,Miller,88,193,8,26
27,Female,Linda,Garcia,77,206,8,23
32,Female,Nancy,Garcia,60,152,8,26
63,Female,Mary,Williams,76,119,13,20
20,Male,Elizabeth,Rodriguez,86,183,11,21
35,Male,Susan,Garcia,66,134,11,28
18,Male,Sarah,Johnson,92,289,12,22
66,Male,Robert,Brown,91,292,5,20
63,Male,David,Miller,79,203,9,25
71,Female,Daniel,Brown,89,226,9,23
82,Female,Patricia,Johnson,95,132,13,28
63,Male,David,Miller,79,203,10,25
82,Female,Patricia,Johnson,95,132,6,25
71,Female,Daniel,Brown,89,226,14,21
71,Female,Daniel,Brown,89,226,10,28
52,Male,Thomas,Miller,88,193,8,22
18,Male,Sarah,Johnson,92,289,14,24
35,Male,Susan,Garcia,66,134,9,22
20,Male,Elizabeth,Rodriguez,86,183,9,21
25,Female,John,Brown,87,152,13,22
96,Female,Karen,Smith,94,196,5,23
32,Female,Nancy,Garcia,60,152,14,22
18,Male,Sarah,Johnson,92,289,5,28
63,Male,David,Miller,79,203,6,27
20,Male,Elizabeth,Rodriguez,86,183,8,27
96,Female,Karen,Smith,94,196,6,24
20,Male,Elizabeth,Rodriguez,86,183,5,26
20,Male,Elizabeth,Rodriguez,86,183,11,25
18,Female,Jennifer,Williams,77,116,10,20
63,Male,David,Miller,79,203,7,24
66,Male,Robert,Brown,91,292,5,25
20,Male,Elizabeth,Rodriguez,86,183,6,28
28,Female,Michael,Johnson,80,132,9,25
18,Male,Sarah,Johnson,92,289,12,22
18,Female,Jennifer,Williams,77,116,13,27
18,Male,Joseph,Williams,72,258,5,23
18,Male,Sarah,Johnson,92,289,7,28
28,Female,Michael,Johnson,80,132,9,26
27,Female,Linda,Garcia,77,206,6,23
18,Female,Jennifer,Williams,77,116,5,26
80,Female,Charles,Rodriguez,73,221,14,28
27,Female,Linda,Garcia,77,206,14,22
52,Male,Thomas,Miller,88,193,14,27
71,Female,Daniel,Brown,89,226,11,24
63,Female,Mary,Williams,76,119,7,22
96,Female,Karen,Smith,94,196,12,23
52,Male,Thomas,Miller,88,193,7,22
18,Male,Sarah,Johnson,92,289,8,26
35,Male,Susan,Garcia,66,134,5,24
71,Female,Daniel,Brown,89,226,7,28
82,Female,Patricia,Johnson,95,132,13,23
52,Male,Thomas,Miller,88,193,14,21
63,Female,Mary,Williams,76,119,6,25
96,Female,Karen,Smith,94,196,7,23
27,Female,Linda,Garcia,77,206,5,21
35,Male,Susan,Garcia,66,134,14,20
27,Female,Linda,Garcia,77,206,11,21
25,Female,John,Brown,87,152,7,23
36,Female,William,Smith,90,121,5,20
52,Male,Thomas,Miller,88,193,9,26
71,Female,Daniel,Brown,89,226,5,25
96,Female,Karen,Smith,94,196,13,27
20,Male,Elizabeth,Rodriguez,86,183,10,21
20,Male,Elizabeth,Rodriguez,86,183,13,24
20,Male,Elizabeth,Rodriguez,86,183,13,27
82,Female,Patricia,Johnson,95,132,11,21
66,Male,Robert,Brown,91,292,11,21
35,Male,Susan,Garcia,66,134,9,28
28,Female,Michael,Johnson,80,132,11,25
35,Male,Susan,Garcia,66,134,8,20
70,Female,Jessica,Jones,65,193,7,20
70,Female,Jessica,Jones,65,193,8,20
25,Female,John,Brown,87,152,14,26
18,Male,Joseph,Williams,72,258,5,27
66,Male,Robert,Brown,91,292,12,22
71,Female,Daniel,Brown,89,226,14,27
18,Male,Joseph,Williams,72,258,12,26
52,Male,Thomas,Miller,88,193,8,21
66,Male,Robert,Brown,91,292,11,20
18,Female,Jennifer,Williams,77,116,11,21
22,Female,James,Garcia,91,233,7,25
25,Female,John,Brown,87,152,7,20
18,Male,Joseph,Williams,72,258,6,24
22,Female,James,Garcia,91,233,6,23
96,Female,Karen,Smith,94,196,6,25
66,Male,Robert,Brown,91,292,6,23
70,Female,Jessica,Jones,65,193,12,23
18,Male,Joseph,Williams,72,258,5,26
22,Female,James,Garcia,91,233,12,22
70,Female,Jessica,Jones,65,193,14,24
52,Male,Thomas,Miller,88,193,7,21
28,Female,Michael,Johnson,80,132,8,21
63,Male,David,Miller,79,203,11,23
18,Male,Sarah,Johnson,92,289,5,24
52,Male,Thomas,Miller,88,193,6,25
80,Female,Charles,Rodriguez,73,221,12,28
22,Female,James,Garcia,91,233,9,28
82,Female,Patricia,Johnson,95,132,7,23
35,Male,Susan,Garcia,66,134,14,20
18,Female,Jennifer,Williams,77,116,9,22
63,Female,Mary,Williams,76,119,10,24
20,Male,Elizabeth,Rodriguez,86,183,6,27
22,Female,James,Garcia,91,233,11,21
28,Female,Michael,Johnson,80,132,14,26
18,Female,Jennifer,Williams,77,116,8,26
66,Male,Robert,Brown,91,292,10,24
52,Male,Thomas,Miller,88,193,12,20
82,Female,Patricia,Johnson,95,132,13,25
27,Female,Linda,Garcia,77,206,5,20
63,Female,Mary,Williams,76,119,12,27
70,Female,Jessica,Jones,65,193,14,22
25,Female,John,Brown,87,152,6,20
18,Female,Jennifer,Williams,77,116,12,25
80,Female,Charles,Rodriguez,73,221,13,21
71,Female,Daniel,Brown,89,226,7,26
35,Male,Susan,Garcia,66,134,6,24
70,Female,Jessica,Jones,65,193,9,24
63,Female,Mary,Williams,76,119,5,27
18,Male,Sarah,Johnson,92,289,12,20
18,Male,Joseph,Williams,72,258,13,25
36,Female,William,Smith,90,121,9,24
22,Female,James,Garcia,91,233,8,24
52,Male,Thomas,Miller,88,193,11,22
70,Female,Jessica,Jones,65,193,6,28
18,Female,Jennifer,Williams,77,116,11,25
71,Female,Daniel,Brown,89,226,6,21
18,Male,Sarah,Johnson,92,289,13,28
32,Female,Nancy,Garcia,60,152,12,22
18,Male,Sarah,Johnson,92,289,6,20
52,Male,Thomas,Miller,88,193,10,22
28,Female,Michael,Johnson,80,132,5,26
63,Male,David,Miller,79,203,12,28
70,Female,Jessica,Jones,65,193,10,23
52,Male,Thomas,Miller,88,193,7,22
82,Female,Patricia,Johnson,95,132,10,22
71,Female,Daniel,Brown,89,226,10,28
28,Female,Michael,Johnson,80,132,10,28
35,Male,Susan,Garcia,66,134,10,21
35,Male,Susan,Garcia,66,134,12,24
71,Female,Daniel,Brown,89,226,11,28
32,Female,Nancy,Garcia,60,152,14,21
18,Male,Sarah,Johnson,92,289,7,20
63,Female,Mary,Williams,76,119,12,28
25,Female,John,Brown,87,152,13,27
25,Female,John,Brown,87,152,14,25
28,Female,Michael,Johnson,80,132,11,20
52,Male,Thomas,Miller,88,193,12,26
36,Female,William,Smith,90,121,6,24
63,Female,Mary,Williams,76,119,9,22
35,Male,Susan,Garcia,66,134,8,27
18,Female,Jennifer,Williams,77,116,14,27
36,Female,William,Smith,90,121,6,28
22,Female,James,Garcia,91,233,14,21
96,Female,Karen,Smith,94,196,11,26
28,Female,Michael,Johnson,80,132,13,24
36,Female,William,Smith,90,121,13,22
28,Female,Michael,Johnson,80,132,13,26
32,Female,Nancy,Garcia,60,152,12,23
70,Female,Jessica,Jones,65,193,5,27
36,Female,William,Smith,90,121,7,21
18,Male,Sarah,Johnson,92,289,5,25
36,Female,William,Smith,90,121,10,25
28,Female,Michael,Johnson,80,132,8,20
35,Male,Susan,Garcia,66,134,14,28
82,Female,Patricia,Johnson,95,132,13,27
80,Female,Charles,Rodriguez,73,221,5,23
20,Male,Elizabeth,Rodriguez,86,183,8,21
18,Male,Sarah,Johnson,92,289,7,21
22,Female,James,Garcia,91,233,9,26
25,Female,John,Brown,87,152,14,20
52,Male,Thomas,Miller,88,193,10,23
66,Male,Robert,Brown,91,292,5,24
52,Male,Thomas,Miller,88,193,9,23
36,Female,William,Smith,90,121,12,27
36,Female,William,Smith,90,121,6,28
20,Male,Elizabeth,Rodriguez,86,183,5,23
28,Female,Michael,Johnson,80,132,12,22
71,Female,Daniel,Brown,89,226,6,23
36,Female,William,Smith,90,121,9,22
66,Male,Robert,Brown,91,292,6,20
22,Female,James,Garcia,91,233,13,28
18,Male,Sarah,Johnson,92,289,11,27
80,Female,Charles,Rodriguez,73,221,13,21
27,Female,Linda,Garcia,77,206,14,20
32,Female,Nancy,Garcia,60,152,11,26
52,Male,Thomas,Miller,88,193,13,26
80,Female,Charles,Rodriguez,73,221,9,23
27,Female,Linda,Garcia,77,206,13,22
82,Female,Patricia,Johnson,95,132,12,25
96,Female,Karen,Smith,94,196,9,25
18,Male,Sarah,Johnson,92,289,9,20
80,Female,Charles,Rodriguez,73,221,13,28
36,Female,William,Smith,90,121,9,28
82,Female,Patricia,Johnson,95,132,6,21
22,Female,James,Garcia,91,233,13,20
63,Female,Mary,Williams,76,119,13,27
96,Female,Karen,Smith,94,196,12,24
32,Female,Nancy,Garcia,60,152,8,26
35,Male,Susan,Garcia,66,134,8,23
63,Male,David,Miller,79,203,8,28
18,Male,Sarah,Johnson,92,289,13,24
35,Male,Susan,Garcia,66,134,5,21
52,Male,Thomas,Miller,88,193,8,22
66,Male,Robert,Brown,91,292,5,25
82,Female,Patricia,Johnson,95,132,6,26
66,Male,Robert,Brown,91,292,13,23
22,Female,James,Garcia,91,233,7,22
18,Female,Jennifer,Williams,77,116,13,27
35,Male,Susan,Garcia,66,134,10,21
18,Female,Jennifer,Williams,77,116,14,27
18,Male,Joseph,Williams,72,258,8,21
36,Female,William,Smith,90,121,7,24
63,Male,David,Miller,79,203,12,28
80,Female,Charles,Rodriguez,73,221,9,24
71,Female,Daniel,Brown,89,226,13,20
63,Female,Mary,Williams,76,119,6,21
18,Male,Sarah,Johnson,92,289,7,22
52,Male,Thomas,Miller,88,193,14,22
25,Female,John,Brown,87,152,9,24
20,Male,Elizabeth,Rodriguez,86,183,13,24
36,Female,William,Smith,90,121,6,20
25,Female,John,Brown,87,152,11,22
66,Male,Robert,Brown,91,292,7,22
22,Female,James,Garcia,91,233,10,21
18,Female,Jennifer,Williams,77,116,14,25
96,Female,Karen,Smith,94,196,6,25
32,Female,Nancy,Garcia,60,152,8,27
20,Male,Elizabeth,Rodriguez,86,183,10,22
70,Female,Jessica,Jones,65,193,9,20
52,Male,Thomas,Miller,88,193,11,27
20,Male,Elizabeth,Rodriguez,86,183,10,22
18,Female,Jennifer,Williams,77,116,5,20
66,Male,Robert,Brown,91,292,9,26
32,Female,Nancy,Garcia,60,152,12,27
32,Female,Nancy,Garcia,60,152,6,26
32,Female,Nancy,Garcia,60,152,6,23
18,Male,Sarah,Johnson,92,289,10,20
70,Female,Jessica,Jones,65,193,10,26
35,Male,Susan,Garcia,66,134,13,27
80,Female,Charles,Rodriguez,73,221,14,26
25,Female,John,Brown,87,152,12,25
35,Male,Susan,Garcia,66,134,13,27
80,Female,Charles,Rodriguez,73,221,9,22
52,Male,Thomas,Miller,88,193,14,21
25,Female,John,Brown,87,152,12,26
82,Female,Patricia,Johnson,95,132,14,24
80,Female,Charles,Rodriguez,73,221,5,25
18,Male,Sarah,Johnson,92,289,10,23
71,Female,Daniel,Brown,89,226,12,23
20,Male,Elizabeth,Rodriguez,86,183,13,23
18,Male,Joseph,Williams,72,258,7,25
71,Female,Daniel,Brown,89,226,12,23
82,Female,Patricia,Johnson,95,132,5,22
27,Female,Linda,Garcia,77,206,12,25
35,Male,Susan,Garcia,66,134,7,25
82,Female,Patricia,Johnson,95,132,8,21
18,Male,Sarah,Johnson,92,289,11,23
52,Male,Thomas,Miller,88,193,6,23
96,Female,Karen,Smith,94,196,8,22
36,Female,William,Smith,90,121,9,22
20,Male,Elizabeth,Rodriguez,86,183,8,22
27,Female,Linda,Garcia,77,206,10,25
25,Female,John,Brown,87,152,10,25
20,Male,Elizabeth,Rodriguez,86,183,5,25
82,Female,Patricia,Johnson,95,132,14,24
20,Male,Elizabeth,Rodriguez,86,183,13,25
96,Female,Karen,Smith,94,196,10,25
20,Male,Elizabeth,Rodriguez,86,183,9,25
22,Female,James,Garcia,91,233,11,23
80,Female,Charles,Rodriguez,73,221,6,24
96,Female,Karen,Smith,94,196,14,27
22,Female,James,Garcia,91,233,9,27
82,Female,Patricia,Johnson,95,132,10,24
63,Female,Mary,Williams,76,119,13,27
32,Female,Nancy,Garcia,60,152,12,26
18,Male,Sarah,Johnson,92,289,5,21
20,Male,Elizabeth,Rodriguez,86,183,5,20
18,Male,Joseph,Williams,72,258,14,25
35,Male,Susan,Garcia,66,134,6,24
70,Female,Jessica,Jones,65,193,8,23
63,Female,Mary,Williams,76,119,14,24
18,Male,Sarah,Johnson,92,289,12,21
71,Female,Daniel,Brown,89,226,14,21
18,Male,Joseph,Williams,72,258,5,23
71,Female,Daniel,Brown,89,226,7,24
25,Female,John,Brown,87,152,14,25
20,Male,Elizabeth,Rodriguez,86,183,9,24
35,Male,Susan,Garcia,66,134,12,23
82,Female,Patricia,Johnson,95,132,14,28
27,Female,Linda,Garcia,77,206,7,20
18,Female,Jennifer,Williams,77,116,11,20
63,Female,Mary,Williams,76,119,8,25
18,Male,Sarah,Johnson,92,289,9,23
63,Female,Mary,Williams,76,119,9,28
35,Male,Susan,Garcia,66,134,12,26
66,Male,Robert,Brown,91,292,5,21
18,Male,Sarah,Johnson,92,289,11,22
35,Male,Susan,Garcia,66,134,9,23
18,Male,Sarah,Johnson,92,289,9,21
52,Male,Thomas,Miller,88,193,10,23
36,Female,William,Smith,90,121,7,25
80,Female,Charles,Rodriguez,73,221,7,20
63,Male,David,Miller,79,203,14,25
70,Female,Jessica,Jones,65,193,6,27
22,Female,James,Garcia,91,233,12,25
70,Female,Jessica,Jones,65,193,12,25
71,Female,Daniel,Brown,89,226,12,23
70,Female,Jessica,Jones,65,193,8,25
82,Female,Patricia,Johnson,95,132,13,24
52,Male,Thomas,Miller,88,193,7,28
20,Male,Elizabeth,Rodriguez,86,183,8,21
25,Female,John,Brown,87,152,14,28
18,Male,Sarah,Johnson,92,289,14,27
32,Female,Nancy,Garcia,60,152,7,28
25,Female,John,Brown,87,152,12,28
22,Female,James,Garcia,91,233,8,20
22,Female,James,Garcia,91,233,6,20
52,Male,Thomas,Miller,88,193,12,22
18,Female,Jennifer,Williams,77,116,12,27
18,Female,Jennifer,Williams,77,116,14,21
63,Female,Mary,Williams,76,119,8,26
70,Female,Jessica,Jones,65,193,9,20
20,Male,Elizabeth,Rodriguez,86,183,11,22
35,Male,Susan,Garcia,66,134,13,21
66,Male,Robert,Brown,91,292,10,25
28,Female,Michael,Johnson,80,132,11,24
28,Female,Michael,Johnson,80,132,9,21
80,Female,Charles,Rodriguez,73,221,11,22
20,Male,Elizabeth,Rodriguez,86,183,13,20
63,Male,David,Miller,79,203,9,25
27,Female,Linda,Garcia,77,206,6,23
25,Female,John,Brown,87,152,8,21
71,Female,Daniel,Brown,89,226,11,27
71,Female,Daniel,Brown,89,226,11,21
18,Male,Sarah,Johnson,92,289,10,20
63,Male,David,Miller,79,203,9,25
22,Female,James,Garcia,91,233,8,24
18,Male,Sarah,Johnson,92,289,13,24
35,Male,Susan,Garcia,66,134,10,27
28,Female,Michael,Johnson,80,132,9,26
36,Female,William,Smith,90,121,9,27
71,Female,Daniel,Brown,89,226,13,25
63,Male,David,Miller,79,203,6,28
63,Male,David,Miller,79,203,6,23
22,Female,James,Garcia,91,233,12,27
22,Female,James,Garcia,91,233,13,25
63,Female,Mary,Williams,76,119,9,25
27,Female,Linda,Garcia,77,206,6,21
66,Male,Robert,Brown,91,292,5,28
63,Female,Mary,Williams,76,119,5,23
71,Female,Daniel,Brown,89,226,14,22
66,Male,Robert,Brown,91,292,14,27
52,Male,Thomas,Miller,88,193,5,27
22,Female,James,Garcia,91,233,12,22
25,Female,John,Brown,87,152,7,27
80,Female,Charles,Rodriguez,73,221,10,26
36,Female,William,Smith,90,121,14,26
20,Male,Elizabeth,Rodriguez,86,183,6,24
20,Male,Elizabeth,Rodriguez,86,183,11,21
32,Female,Nancy,Garcia,60,152,14,25
96,Female,Karen,Smith,94,196,8,20
52,Male,Thomas,Miller,88,193,5,25
18,Female,Jennifer,Williams,77,116,6,24
82,Female,Patricia,Johnson,95,132,10,20
35,Male,Susan,Garcia,66,134,7,26
52,Male,Thomas,Miller,88,193,14,26
35,Male,Susan,Garcia,66,134,11,21
28,Female,Michael,Johnson,80,132,12,26
28,Female,Michael,Johnson,80,132,7,25
82,Female,Patricia,Johnson,95,132,8,24
71,Female,Daniel,Brown,89,226,10,27
52,Male,Thomas,Miller,88,193,7,26
70,Female,Jessica,Jones,65,193,14,28
36,Female,William,Smith,90,121,11,20
20,Male,Elizabeth,Rodriguez,86,183,11,28
52,Male,Thomas,Miller,88,193,9,26
80,Female,Charles,Rodriguez,73,221,12,22
82,Female,Patricia,Johnson,95,132,14,22
20,Male,Elizabeth,Rodriguez,86,183,12,26
36,Female,William,Smith,90,121,7,24
22,Female,James,Garcia,91,233,10,24
18,Female,Jennifer,Williams,77,116,8,28
32,Female,Nancy,Garcia,60,152,5,27
70,Female,Jessica,Jones,65,193,9,23
63,Male,David,Miller,79,203,5,25
63,Male,David,Miller,79,203,12,28
18,Female,Jennifer,Williams,77,116,8,26
66,Male,Robert,Brown,91,292,14,22
71,Female,Daniel,Brown,89,226,13,24
20,Male,Elizabeth,Rodriguez,86,183,6,27
25,Female,John,Brown,87,152,6,24
71,Female,Daniel,Brown,89,226,11,27
35,Male,Susan,Garcia,66,134,13,21
18,Male,Joseph,Williams,72,258,12,23
18,Male,Joseph,Williams,72,258,13,22
52,Male,Thomas,Miller,88,193,9,25
96,Female,Karen,Smith,94,196,13,26
22,Female,James,Garcia,91,233,14,24
32,Female,Nancy,Garcia,60,152,10,28
18,Male,Sarah,Johnson,92,289,8,21
52,Male,Thomas,Miller,88,193,13,23
28,Female,Michael,Johnson,80,132,11,20
70,Female,Jessica,Jones,65,193,13,24
82,Female,Patricia,Johnson,95,132,5,28
63,Female,Mary,Williams,76,119,6,27
27,Female,Linda,Garcia,77,206,8,24
63,Male,David,Miller,79,203,14,26
82,Female,Patricia,Johnson,95,132,13,25
18,Female,Jennifer,Williams,77,116,14,22
20,Male,Elizabeth,Rodriguez,86,183,14,20
82,Female,Patricia,Johnson,95,132,5,21
22,Female,James,Garcia,91,233,12,28
52,Male,Thomas,Miller,88,193,13,25
63,Male,David,Miller,79,203,5,24
18,Male,Sarah,Johnson,92,289,5,22
80,Female,Charles,Rodriguez,73,221,10,23
18,Male,Joseph,Williams,72,258,8,26
22,Female,James,Garcia,91,233,7,20
32,Female,Nancy,Garcia,60,152,10,21
32,Female,Nancy,Garcia,60,152,13,26
20,Male,Elizabeth,Rodriguez,86,183,9,28
66,Male,Robert,Brown,91,292,7,23
27,Female,Linda,Garcia,77,206,13,24
20,Male,Elizabeth,Rodriguez,86,183,9,26
96,Female,Karen,Smith,94,196,5,20
18,Female,Jennifer,Williams,77,116,7,27
32,Female,Nancy,Garcia,60,152,14,22
70,Female,Jessica,Jones,65,193,6,27
27,Female,Linda,Garcia,77,206,9,25
82,Female,Patricia,Johnson,95,132,8,28
96,Female,Karen,Smith,94,196,8,22
63,Male,David,Miller,79,203,6,25
70,Female,Jessica,Jones,65,193,12,23
35,Male,Susan,Garcia,66,134,11,28
63,Male,David,Miller,79,203,6,21
96,Female,Karen,Smith,94,196,5,23
82,Female,Patricia,Johnson,95,132,11,20
80,Female,Charles,Rodriguez,73,221,5,22
35,Male,Susan,Garcia,66,134,8,27
66,Male,Robert,Brown,91,292,11,21
18,Male,Sarah,Johnson,92,289,6,26
63,Female,Mary,Williams,76,119,7,24
25,Female,John,Brown,87,152,12,21
